Timestamp,Class,Archetype,Rank,Link,Class1,Archetype1,First1,Result1,Class2,Archetype2,First2,Result2,Class3,Archetype3,First3,Result3,Class4,Archetype4,First4,Result4,Class5,Archetype5,First5,Result5,Wins,First
9/1/2018 20:44:24,Shadowcraft,Arcus,Master,https://sv.bagoum.com/deckbuilder#NCwzOjEwODUxMTAzMCwzOjEwOTU0MTAzMCwzOjEwOTUxNDAxMCwyOjEwNTUxMTAxMCwzOjEwNjUxMTAzMCwzOjEwNjUzMTAyMCwzOjEwOTUyMTAyMCwyOjEwOTUzMTAyMCwyOjEwOTU0MTAxMCwzOjEwNjAyMTAyMCwyOjEwODUyMTAxMCwzOjEwOTUyMTAxMCwzOjEwNTU0MTAyMCwyOjEwNTAxMTAxMCwzOjEwODU0MTAzMA==,Bloodcraft,Jormungand,1.0,1.0,Forestcraft,Aggro,2.0,1.0,Runecraft,Spellboost,1.0,1.0,Portalcraft,Puppet,2.0,0.0,Shadowcraft,Arcus,1.0,1.0,4.0,0.0
9/1/2018 21:08:23,Havencraft,Lion,A,,Portalcraft,Puppet,,1.0,Portalcraft,Puppet,,1.0,Havencraft,Tenko,,0.0,Portalcraft,Puppet,,1.0,Portalcraft,Puppet,,1.0,4.0,0.0
9/1/2018 21:28:21,Portalcraft,Puppet,AA,,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Shadowcraft,Arcus,2.0,1.0,Dragoncraft,Ramp,1.0,0.0,Portalcraft,Puppet,2.0,1.0,4.0,0.0
9/1/2018 21:30:01,Portalcraft,Puppet,Master,,Dragoncraft,Pdk,1.0,1.0,Runecraft,Mysteria,2.0,1.0,Swordcraft,Midrange,1.0,1.0,Forestcraft,Aggro,1.0,1.0,Runecraft,Mysteria,2.0,1.0,5.0,0.0
9/1/2018 22:41:54,Dragoncraft,Ramp,Master,https://shadowverse-portal.com/deck/3.4.6I772.6I772.6I772.6PqHY.6PqHY.6PqHY.6TZYW.6TZYW.6TZYW.6Tgt6.6Tgt6.6Tgt6.5_38w.5_38w.5_38w.6TeQY.6TeQY.6TeQY.6Tb-S.6Tb-S.6Tb-S.6XV06.6XV06.6XV06.6L-BY.6L-BY.6L-BY.6IERy.6XSZs.6XSZs.6XSZs.6PqHi.6PqHi.6PqHi.6Psjy.6Psjy.6Psjy.6XU_o.6XU_o.6XU_o?lang=en,Havencraft,Tenko,2.0,1.0,Dragoncraft,Ramp,1.0,1.0,Havencraft,Tenko,2.0,1.0,Forestcraft,Control,2.0,1.0,Runecraft,Spellboost,1.0,1.0,5.0,0.0
9/1/2018 22:55:11,Runecraft,Spellboost,Master,https://shadowverse-portal.com/deck/1.3.5-gkQ.5-gkQ.5-gkQ.6PQ9g.6PQ9g.6PQ9g.6VxeQ.6VxeQ.6LYrs.6LYrs.6LYrs.5-gka.5-gka.5-gka.5-gku.5-gku.5-gku.6HqJw.6HqJw.6HqJw.6Hs1S.6Hs1S.6Hs1S.ft9qg.ft9qg.ft9qg.6TISI.6TISI.62Uta.62Uta.62Uta.5-glM.5-glM.5-glM.6LgAS.6LgAS.6LgAS.5-iRo.5-iRo.5-iRo?lang=en,Shadowcraft,Arcus,2.0,1.0,Forestcraft,,,1.0,Swordcraft,Midrange,2.0,1.0,Forestcraft,Aggro,1.0,1.0,Portalcraft,Puppet,1.0,1.0,5.0,0.0
9/1/2018 23:09:46,Forestcraft,Neutral,AA,,Runecraft,Spellboost,2.0,1.0,Portalcraft,Puppet,1.0,1.0,Dragoncraft,Ramp,2.0,0.0,Forestcraft,Neutral,1.0,1.0,Shadowcraft,Arcus,2.0,1.0,4.0,0.0
9/1/2018 23:42:43,Portalcraft,Puppet,A,,Portalcraft,Puppet,2.0,1.0,Runecraft,Spellboost,2.0,1.0,Runecraft,Mysteria,2.0,1.0,Dragoncraft,Dragonplate,1.0,1.0,Runecraft,Dirt,1.0,1.0,5.0,0.0
9/1/2018 23:44:43,Forestcraft,Midrange,AA,,Portalcraft,Puppet,,1.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,,0.0,Portalcraft,Puppet,,0.0,Dragoncraft,Ramp,,0.0,2.0,0.0
9/1/2018 23:57:56,Bloodcraft,Jormungand,Master,,Portalcraft,Puppet,2.0,1.0,Portalcraft,Puppet,2.0,1.0,Runecraft,Spellboost,2.0,0.0,Swordcraft,Midrange,1.0,1.0,Havencraft,Tenko,2.0,1.0,4.0,0.0
9/1/2018 23:58:33,Forestcraft,Aggro,Master,,Runecraft,Spellboost,2.0,1.0,Bloodcraft,Vengeance,2.0,1.0,Runecraft,Mysteria,2.0,1.0,Havencraft,Tenko,1.0,1.0,Dragoncraft,Ramp,1.0,0.0,4.0,0.0
9/2/2018 1:14:49,Dragoncraft,Ramp,Master,,Havencraft,Lion,2.0,1.0,Shadowcraft,Arcus,1.0,0.0,Runecraft,Dirt,1.0,1.0,Portalcraft,Artifact,1.0,1.0,Runecraft,Mysteria,2.0,1.0,4.0,0.0
9/2/2018 1:37:57,Forestcraft,,Master,https://shadowverse-portal.com/deck/3.1.5zvAY.5zvAY.5zvAY.6KolQ.6KolQ.6KolQ.5zvAi.5zvAi.5zvAi.6H5CS.6H5CS.6H5CS.6Oh22.6Oh22.6SVB2.6SVB2.5zvvQ.5zvvQ.5zvvQ.6KrBg.6KrBg.6KrBg.6H0p2.6H0p2.6H0p2.6H2m2.6H2m2.6H2m2.6Ko0i.6Ko0i.6Ko0i.6WJKC.6WJKC.6Ksv2.6Ksv2.6WLmI.6WLmI.6SXdI.6SXdI.6SXdI?lang=en,Portalcraft,Puppet,2.0,1.0,Dragoncraft,Ramp,1.0,1.0,Runecraft,Spellboost,2.0,0.0,Dragoncraft,Ramp,1.0,1.0,Portalcraft,Puppet,1.0,1.0,4.0,0.0
9/2/2018 4:03:46,Swordcraft,Midrange,Master,,Bloodcraft,Aggro,,1.0,Dragoncraft,Ramp,,0.0,Havencraft,Tenko,,0.0,Dragoncraft,Ramp,,1.0,Runecraft,Spellboost,,1.0,3.0,0.0
9/2/2018 4:04:09,Portalcraft,Puppet,AA,,Portalcraft,Puppet,1.0,1.0,Dragoncraft,Jabberwock,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Havencraft,,2.0,1.0,Dragoncraft,Jabberwock,2.0,1.0,5.0,0.0
9/2/2018 5:57:30,Runecraft,Mysteria,Master,,Forestcraft,Aggro,1.0,1.0,Runecraft,Mysteria,2.0,1.0,Bloodcraft,Jormungand,2.0,0.0,Havencraft,Summit,2.0,0.0,Runecraft,Mysteria,1.0,1.0,3.0,0.0
9/2/2018 6:19:06,Bloodcraft,Aggro,C,,Forestcraft,Neutral,1.0,1.0,Dragoncraft,Ramp,2.0,1.0,Havencraft,Amulet,1.0,1.0,Runecraft,Mysteria,2.0,1.0,Dragoncraft,Control,1.0,1.0,5.0,0.0
9/2/2018 9:52:59,Bloodcraft,Jormungand,B,,Swordcraft,Aggro,1.0,1.0,Portalcraft,Puppet,2.0,0.0,Havencraft,Lion,1.0,1.0,Runecraft,Spellboost,1.0,1.0,Dragoncraft,Ramp,2.0,1.0,4.0,0.0
9/2/2018 13:45:10,Swordcraft,Midrange,C,,Havencraft,Tenko,2.0,0.0,Dragoncraft,Ramp,1.0,1.0,Swordcraft,Midrange,2.0,0.0,Dragoncraft,Ramp,2.0,0.0,Portalcraft,Puppet,1.0,1.0,2.0,0.0
9/2/2018 14:13:59,Swordcraft,Midrange,Master,,Swordcraft,Aggro,2.0,1.0,Dragoncraft,Jabberwock,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Havencraft,Tenko,1.0,1.0,Runecraft,Faust,2.0,1.0,5.0,0.0
9/2/2018 15:44:12,Forestcraft,Midrange,A,,Dragoncraft,Lindworm,,0.0,Shadowcraft,,,0.0,Portalcraft,Puppet,,0.0,Portalcraft,Puppet,,0.0,Runecraft,Mysteria,,1.0,1.0,0.0
9/2/2018 15:52:26,Shadowcraft,Arcus,C,,Runecraft,Spellboost,1.0,1.0,Dragoncraft,Ramp,2.0,1.0,Havencraft,Tenko,1.0,0.0,Shadowcraft,Arcus,1.0,0.0,Runecraft,Dirt,1.0,0.0,2.0,0.0
9/3/2018 0:50:09,Dragoncraft,Ramp,Master,,Forestcraft,Midrange,1.0,0.0,Dragoncraft,Pdk,2.0,1.0,Portalcraft,Puppet,2.0,1.0,Runecraft,Mysteria,2.0,1.0,Swordcraft,Aggro,1.0,1.0,4.0,0.0
9/3/2018 4:48:05,Runecraft,Spellboost,Grand Master,https://shadowverse-portal.com/deck/1.3.5-gkQ.5-gkQ.5-gkQ.6PQ9g.6PQ9g.6PQ9g.6LYrs.6LYrs.5-gka.5-gka.5-gka.5-gkk.5-gku.5-gku.5-gku.6HqJw.6HqJw.6Hs1S.6Hs1S.6Hs1S.6Lc0g.6Lc0g.6Lc0g.6TISI.6TISI.6TISI.6X6bc.6W__a.6W__a.6W__a.6TG02.5-glM.5-glM.5-glM.6LgAS.6LgAS.6LgAS.5-iRo.5-iRo.5-iRo?lang=en,Portalcraft,Puppet,2.0,1.0,Runecraft,Silver Blade,2.0,1.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,1.0,1.0,5.0,0.0
9/3/2018 5:37:12,Dragoncraft,Ramp,Master,,Portalcraft,Puppet,1.0,0.0,Runecraft,Mysteria,2.0,1.0,Shadowcraft,Midrange,1.0,0.0,Dragoncraft,Pdk,2.0,1.0,Bloodcraft,Jormungand,2.0,1.0,3.0,0.0
9/3/2018 9:22:12,Shadowcraft,Reanimate,Master,,Dragoncraft,Ramp,,1.0,Dragoncraft,Ramp,,1.0,Portalcraft,Puppet,,0.0,Portalcraft,Puppet,,0.0,Portalcraft,Puppet,,0.0,2.0,0.0
9/3/2018 14:01:11,Runecraft,Faust,Master,,Portalcraft,Puppet,2.0,0.0,Havencraft,Tenko,2.0,1.0,Portalcraft,Puppet,1.0,0.0,Forestcraft,Aggro,2.0,1.0,Dragoncraft,Ramp,2.0,1.0,3.0,0.0
9/3/2018 14:17:17,Shadowcraft,Arcus,A,,Swordcraft,Midrange,1.0,0.0,Shadowcraft,Hinterland,2.0,1.0,Runecraft,Faust,2.0,1.0,Portalcraft,Puppet,2.0,0.0,Runecraft,Mysteria,2.0,1.0,3.0,0.0
9/3/2018 14:55:29,Runecraft,Silver Blade,AA,,Dragoncraft,Ramp,1.0,1.0,Dragoncraft,Ramp,2.0,0.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,1.0,1.0,4.0,0.0
9/3/2018 18:50:01,Portalcraft,Puppet,Master,https://shadowverse-portal.com/deck/3.8.6RH4I.6RH4I.6RH4I.6RJVS.6RJVS.6RJVS.6Y-DY.6Y-DY.6Y-DY.6Z0fy.6Z0fy.6Z0fy.60a4M.60a4M.60a4M.6Y-Di.6Y-Di.6Y-Di.6RKEA.6RKEA.6RKEA.6YxnS.6YxnS.6YxnS.6RONy.6RONy.g0mKo.6VApQ.6VApQ.6YxnI.6YxnI.6Z0fo.6Z0fo.6Z0fo.6VCWo.6VCWo.6VCWo.6RJW4.6RJW4.6RJW4?lang=ko,Portalcraft,Puppet,2.0,1.0,Bloodcraft,Jormungand,2.0,1.0,Dragoncraft,Ramp,1.0,0.0,Shadowcraft,Arcus,2.0,1.0,Dragoncraft,Ramp,1.0,1.0,4.0,0.0
9/4/2018 0:06:39,Havencraft,Tenko,Master,,Shadowcraft,,,1.0,Portalcraft,Puppet,,1.0,Portalcraft,Puppet,,1.0,Portalcraft,Puppet,,1.0,Portalcraft,Puppet,,1.0,5.0,0.0
9/4/2018 1:39:36,Portalcraft,Puppet,AA,,Dragoncraft,Ramp,1.0,0.0,Havencraft,Tenko,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Dragoncraft,Ramp,1.0,0.0,Shadowcraft,Midrange,2.0,1.0,3.0,0.0
9/4/2018 1:54:59,Forestcraft,Aggro,Master,,Runecraft,Spellboost,2.0,1.0,Runecraft,Spellboost,1.0,1.0,Swordcraft,Midrange,2.0,0.0,Portalcraft,Puppet,2.0,0.0,Dragoncraft,Ramp,2.0,0.0,2.0,0.0
9/4/2018 2:44:51,Portalcraft,,Master,,Havencraft,Lion,1.0,1.0,Shadowcraft,Reanimate,1.0,1.0,Portalcraft,Puppet,2.0,0.0,Portalcraft,Puppet,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,4.0,0.0
9/4/2018 3:13:04,Havencraft,Tenko,Grand Master,https://shadowverse-portal.com/deck/1.7.6N9tI.6N9tI.6N9tI.6Qzmg.6Qzmg.6JNhI.6JNhI.6JNhI.6Ung2.6Ung2.6Ybp2.6Ybp2.6Ybp2.60COa.60COa.60COa.6UjGo.6UjGo.6UjGo.6Q_zI.6Q_zI.6Q_zI.6Uo9I.6Uo9I.6Uo9I.6Uq6S.6Uq6S.6Uq6S.6Unvg.6Unvg.6Unvg.6JGMi.6YeFI.6YeFI.6YeFI.6Q_zS.6Q_zS.6Q_zS.6YcXw.6YcXw?lang=en,Shadowcraft,Arcus,2.0,1.0,Havencraft,Lion,2.0,1.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Shadowcraft,Arcus,1.0,1.0,5.0,0.0
9/4/2018 3:42:23,Dragoncraft,Jabberwock,Master,,Dragoncraft,Ramp,1.0,1.0,Runecraft,Spellboost,1.0,1.0,Dragoncraft,Ramp,2.0,1.0,Portalcraft,Puppet,2.0,1.0,Dragoncraft,Ramp,2.0,1.0,5.0,0.0
9/4/2018 5:02:26,Runecraft,Spellboost,Master,,Forestcraft,Midrange,2.0,0.0,Shadowcraft,Arcus,1.0,0.0,Swordcraft,Midrange,2.0,0.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,2.0,1.0,2.0,0.0
9/4/2018 5:02:27,Dragoncraft,Jabberwock,Grand Master,,Havencraft,Summit,1.0,0.0,Havencraft,Summit,1.0,1.0,Swordcraft,Midrange,1.0,1.0,Dragoncraft,Ramp,1.0,1.0,Portalcraft,Puppet,2.0,1.0,4.0,0.0
9/4/2018 5:53:59,Dragoncraft,Ramp,B,,Portalcraft,Puppet,2.0,0.0,Portalcraft,Puppet,2.0,0.0,Portalcraft,Puppet,2.0,0.0,Portalcraft,Puppet,2.0,0.0,Portalcraft,Puppet,2.0,0.0,0.0,0.0
9/4/2018 6:54:27,Forestcraft,,Master,,Runecraft,Spellboost,1.0,1.0,Dragoncraft,Lindworm,1.0,0.0,Portalcraft,Artifact,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,,1.0,0.0,3.0,0.0
9/4/2018 7:34:16,Portalcraft,Puppet,AA,,Portalcraft,Artifact,,1.0,Havencraft,Tenko,,1.0,Havencraft,Tenko,,1.0,Dragoncraft,Ramp,,1.0,Dragoncraft,Jabberwock,,0.0,4.0,0.0
9/4/2018 8:24:04,Runecraft,Spellboost,Master,,Runecraft,,2.0,0.0,Forestcraft,,2.0,1.0,Shadowcraft,,2.0,1.0,Bloodcraft,,1.0,1.0,Portalcraft,,2.0,1.0,4.0,0.0
9/4/2018 9:30:22,Runecraft,,A,,Runecraft,,,1.0,Portalcraft,,,0.0,Portalcraft,,,0.0,Forestcraft,,,0.0,Dragoncraft,,,0.0,1.0,0.0
9/4/2018 10:10:26,Runecraft,Mysteria,B,,Portalcraft,Puppet,2.0,0.0,Portalcraft,Puppet,2.0,0.0,Runecraft,Spellboost,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,1.0,1.0,3.0,0.0
9/4/2018 15:01:36,Dragoncraft,Lindworm,Master,,Dragoncraft,Ramp,,1.0,Portalcraft,Puppet,2.0,0.0,Runecraft,Spellboost,2.0,1.0,Portalcraft,Puppet,2.0,1.0,Portalcraft,Puppet,2.0,1.0,4.0,0.0
